SpecialOfferID,Description,ProductID,Name,Year,TerritoryID,TotalOrderQuantity,LineTotal
2,Volume Discount 11 to 14,874,"Racing Socks, M",2014,8,349656,3143407.44
2,Volume Discount 11 to 14,874,"Racing Socks, M",2014,9,874140,7858518.600000001
2,Volume Discount 11 to 14,874,"Racing Socks, M",2014,10,699312,6286814.88
2,Volume Discount 11 to 14,875,"Racing Socks, L",2013,1,5645916,28850156.503056
2,Volume Discount 11 to 14,875,"Racing Socks, L",2013,2,5018592,25644583.558272004
2,Volume Discount 11 to 14,875,"Racing Socks, L",2013,3,15473992,79070799.304672
2,Volume Discount 11 to 14,875,"Racing Socks, L",2013,4,13801128,70522604.785248
2,Volume Discount 11 to 14,875,"Racing Socks, L",2013,5,17355964,88687518.139024
2,Volume Discount 11 to 14,875,"Racing Socks, L",2013,6,7736996,39535399.652336
2,Volume Discount 11 to 14,875,"Racing Socks, L",2014,1,2718404,13890816.094064001
2,Volume Discount 11 to 14,875,"Racing Socks, L",2014,2,2300188,11753767.464208001
2,Volume Discount 11 to 14,875,"Racing Socks, L",2014,4,12755588,65179983.210608006
2,Volume Discount 11 to 14,875,"Racing Socks, L",2014,6,5436808,27781632.188128002
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2013,1,5525936,376913042.68799996
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2013,2,2550432,173959865.856
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2013,3,5525936,376913042.68799996
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2013,4,8501440,579866219.52
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2013,5,2337896,159463210.368
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2013,6,10201728,695839463.424
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2013,7,5313400,362416387.2
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2013,8,2337896,159463210.368
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2013,9,2762968,188456521.34399998
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2013,10,9564120,652349496.96
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2014,1,2550432,173959865.856
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2014,2,8076368,550872908.544
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2014,3,2550432,173959865.856
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2014,5,5313400,362416387.2
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2014,6,10201728,695839463.424
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2014,7,11264408,768322740.864
2,Volume Discount 11 to 14,876,Hitch Rack - 4-Bike,2014,8,2550432,173959865.856
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2013,1,2639560,11927590.9368
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2013,2,5090580,23003211.0924
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2013,3,6787440,30670948.123200003
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2013,4,4713500,21299269.53
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2013,5,2262480,10223649.374400001
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2013,6,7353060,33226860.466799997
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2013,7,4902040,22151240.3112
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2013,8,9427000,42598539.06
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2013,10,6975980,31522918.904400002
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2014,1,4336420,19595327.9676
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2014,2,9049920,40894597.497600004
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2014,4,5279120,23855181.8736
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2014,5,6410360,28967006.5608
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2014,6,6598900,29818977.342000004
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2014,7,7541600,34078831.248
2,Volume Discount 11 to 14,877,Bike Wash - Dissolver,2014,10,2262480,10223649.374400001
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2013,1,5279120,165005842.92191997
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2013,2,5731616,179149200.886656
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2013,3,1659152,51858979.204032004
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2013,4,3921632,122575769.02771199
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2013,5,3469136,108432411.062976
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2013,6,5279120,165005842.92191997
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2013,7,7390768,231008180.090688
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2013,8,3921632,122575769.02771199
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2013,9,1960816,61287884.513856
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2013,10,3921632,122575769.02771199
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2014,1,3770800,117861316.3728
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2014,2,1659152,51858979.204032004
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2014,5,1809984,56573431.858944
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2014,6,1659152,51858979.204032004
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2014,7,3318304,103717958.40806401
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2014,8,5882448,183863653.54156798
2,Volume Discount 11 to 14,880,Hydration Pack - 70 oz.,2014,10,3318304,103717958.40806401
2,Volume Discount 11 to 14,881,"Short-Sleeve Classic Jersey, S",2013,1,1758564,53966664.31262401
2,Volume Discount 11 to 14,881,"Short-Sleeve Classic Jersey, S",2013,2,911848,27982714.828768
2,Volume Discount 11 to 14,881,"Short-Sleeve Classic Jersey, S",2013,3,1498036,45971602.932976
2,Volume Discount 11 to 14,881,"Short-Sleeve Classic Jersey, S",2013,4,3061204,93941971.210864
2,Volume Discount 11 to 14,881,"Short-Sleeve Classic Jersey, S",2013,5,1628300,49969133.6228
2,Volume Discount 11 to 14,881,"Short-Sleeve Classic Jersey, S",2013,6,846716,25983949.483856
2,Volume Discount 11 to 14,881,"Short-Sleeve Classic Jersey, S",2013,7,1693432,51967898.967712
2,Volume Discount 11 to 14,881,"Short-Sleeve Classic Jersey, S",2013,8,781584,23985184.138944
2,Volume Discount 11 to 14,881,"Short-Sleeve Classic Jersey, S",2013,10,781584,23985184.138944
2,Volume Discount 11 to 14,881,"Short-Sleeve Classic Jersey, S",2014,9,716452,21986418.794032
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2013,1,2317328,71113967.008448
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2013,2,6417216,196930985.561856
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2013,3,7308496,224282511.334336
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2013,4,4278144,131287323.70790401
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2013,5,4634656,142227934.016896
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2013,6,4278144,131287323.70790401
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2013,7,4278144,131287323.70790401
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2013,8,8199776,251634037.106816
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2013,10,6595472,202401290.71635202
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2014,2,4634656,142227934.016896
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2014,4,6238960,191460680.40736002
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2014,5,4634656,142227934.016896
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2014,6,7130240,218812206.17984
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2014,7,4278144,131287323.70790401
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2014,9,2495584,76584272.162944
2,Volume Discount 11 to 14,883,"Short-Sleeve Classic Jersey, L",2014,10,2317328,71113967.008448
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2013,1,24928416,765001136.221056
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2013,2,3808508,116875173.58932799
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2013,3,12117980,371875552.32968
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2013,4,22158592,680001009.974272
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2013,5,17311400,531250789.0424
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2013,6,13156664,403750599.67222404
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2013,7,9001928,276250410.30204797
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2013,8,12810436,393125583.891376
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2013,9,4500964,138125205.15102398
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2013,10,16618944,510000757.480704
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2014,1,9001928,276250410.30204797
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2014,2,4847192,148750220.931872
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2014,4,16272716,499375741.699856
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2014,6,12810436,393125583.891376
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2014,7,9348156,286875426.082896
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2014,8,9001928,276250410.30204797
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2014,9,7617016,233750347.17865598
2,Volume Discount 11 to 14,884,"Short-Sleeve Classic Jersey, XL",2014,10,15926488,488750725.91900796
2,Volume Discount 11 to 14,885,"HL Touring Frame - Yellow, 60",2013,10,157688,89980311.949472
2,Volume Discount 11 to 14,889,"HL Touring Frame - Yellow, 54",2013,1,222820,127146092.97207999
2,Volume Discount 11 to 14,889,"HL Touring Frame - Yellow, 54",2013,7,411360,234731248.56384
2,Volume Discount 11 to 14,889,"HL Touring Frame - Yellow, 54",2013,9,205680,117365624.28192
2,Volume Discount 11 to 14,889,"HL Touring Frame - Yellow, 54",2013,10,239960,136926561.66224
2,Volume Discount 11 to 14,892,"HL Touring Frame - Blue, 54",2013,4,75416,43034062.236704
2,Volume Discount 11 to 14,893,"HL Touring Frame - Blue, 60",2013,4,75416,43034062.236704
2,Volume Discount 11 to 14,899,"LL Touring Frame - Yellow, 44",2013,10,37708,7146266.613024
2,Volume Discount 11 to 14,904,"ML Mountain Frame-W - Silver, 40",2013,1,164544,34052176.107264
2,Volume Discount 11 to 14,904,"ML Mountain Frame-W - Silver, 40",2013,4,164544,34052176.107264
2,Volume Discount 11 to 14,904,"ML Mountain Frame-W - Silver, 40",2013,6,164544,34052176.107264
2,Volume Discount 11 to 14,904,"ML Mountain Frame-W - Silver, 40",2013,10,178256,36889857.449535996
2,Volume Discount 11 to 14,908,LL Mountain Seat/Saddle,2014,3,37708,581269.121664
2,Volume Discount 11 to 14,909,ML Mountain Seat/Saddle,2013,6,359940,8007648.52944
2,Volume Discount 11 to 14,917,"LL Mountain Frame - Silver, 42",2013,1,188540,28297218.2108
2,Volume Discount 11 to 14,917,"LL Mountain Frame - Silver, 42",2013,3,222820,33442166.9764
2,Volume Discount 11 to 14,917,"LL Mountain Frame - Silver, 42",2013,6,445640,66884333.9528
2,Volume Discount 11 to 14,917,"LL Mountain Frame - Silver, 42",2013,10,188540,28297218.2108
2,Volume Discount 11 to 14,925,"LL Mountain Frame - Black, 44",2013,1,37708,5353805.822288
2,Volume Discount 11 to 14,937,HL Mountain Pedal,2013,1,191968,8837192.361088
2,Volume Discount 11 to 14,937,HL Mountain Pedal,2013,6,178256,8205964.335296
2,Volume Discount 11 to 14,937,HL Mountain Pedal,2014,6,315376,14518244.593216
2,Volume Discount 11 to 14,944,"LL Mountain Frame - Silver, 40",2013,1,37708,5659443.64216
2,Volume Discount 11 to 14,945,Front Derailleur,2013,6,150832,7843703.826111999
2,Volume Discount 11 to 14,945,Front Derailleur,2013,7,342800,17826599.6048
2,Volume Discount 11 to 14,945,Front Derailleur,2014,6,191968,9982895.778688
2,Volume Discount 11 to 14,948,Front Brakes,2013,2,113124,6847916.090399999
2,Volume Discount 11 to 14,948,Front Brakes,2013,6,113124,6847916.090399999
2,Volume Discount 11 to 14,948,Front Brakes,2013,7,133692,8092991.743199999
2,Volume Discount 11 to 14,951,HL Crankset,2013,1,82272,18938711.309952
2,Volume Discount 11 to 14,951,HL Crankset,2013,6,95984,22095163.194943998
2,Volume Discount 11 to 14,952,Chain,2013,4,113124,1301425.555584
2,Volume Discount 11 to 14,952,Chain,2013,7,113124,1301425.555584
2,Volume Discount 11 to 14,952,Chain,2013,10,123408,1419736.969728
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2013,1,65132,79125610.19999999
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2013,4,846716,618825572.25216
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2013,6,65132,79125610.19999999
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2013,7,781584,573850575.41448
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2013,8,65132,79125610.19999999
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2013,9,195396,237376830.6
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2013,10,781584,539699962.0521599
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2014,4,65132,79125610.19999999
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2014,6,65132,79125610.19999999
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2014,7,65132,79125610.19999999
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2014,8,195396,237376830.6
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2014,9,65132,79125610.19999999
2,Volume Discount 11 to 14,953,"Touring-2000 Blue, 60",2014,10,65132,79125610.19999999
2,Volume Discount 11 to 14,954,"Touring-1000 Yellow, 46",2014,7,2903516,3934570175.744208
2,Volume Discount 11 to 14,954,"Touring-1000 Yellow, 46",2014,10,3167472,4292258373.539136
2,Volume Discount 11 to 14,957,"Touring-1000 Yellow, 60",2013,1,3698812,5012280070.3990555
2,Volume Discount 11 to 14,957,"Touring-1000 Yellow, 60",2013,4,3129764,4241160059.568432
2,Volume Discount 11 to 14,957,"Touring-1000 Yellow, 60",2013,8,3129764,4241160059.568432
2,Volume Discount 11 to 14,957,"Touring-1000 Yellow, 60",2014,1,3129764,4241160059.568432
2,Volume Discount 11 to 14,957,"Touring-1000 Yellow, 60",2014,7,3129764,4241160059.568432
2,Volume Discount 11 to 14,957,"Touring-1000 Yellow, 60",2014,10,3414288,4626720064.983744
2,Volume Discount 11 to 14,961,"Touring-3000 Yellow, 44",2013,1,311948,231574597.8
2,Volume Discount 11 to 14,961,"Touring-3000 Yellow, 44",2013,4,623896,463149195.6
2,Volume Discount 11 to 14,961,"Touring-3000 Yellow, 44",2013,8,3743376,1679471613.0847201
2,Volume Discount 11 to 14,961,"Touring-3000 Yellow, 44",2013,9,623896,463149195.6
2,Volume Discount 11 to 14,961,"Touring-3000 Yellow, 44",2014,4,4367272,2042673212.2742398
2,Volume Discount 11 to 14,961,"Touring-3000 Yellow, 44",2014,7,3743376,1579524016.6742399
2,Volume Discount 11 to 14,961,"Touring-3000 Yellow, 44",2014,9,2495584,1852596782.4
2,Volume Discount 11 to 14,961,"Touring-3000 Yellow, 44",2014,10,311948,231574597.8
2,Volume Discount 11 to 14,965,"Touring-3000 Yellow, 62",2013,1,298236,221395494.6
2,Volume Discount 11 to 14,965,"Touring-3000 Yellow, 62",2013,7,3578832,1510094389.56768
2,Volume Discount 11 to 14,965,"Touring-3000 Yellow, 62",2013,8,894708,664186483.8000001
2,Volume Discount 11 to 14,965,"Touring-3000 Yellow, 62",2013,9,298236,221395494.6
2,Volume Discount 11 to 14,965,"Touring-3000 Yellow, 62",2014,1,298236,221395494.6
2,Volume Discount 11 to 14,965,"Touring-3000 Yellow, 62",2014,4,4473540,2269835168.8370404
2,Volume Discount 11 to 14,965,"Touring-3000 Yellow, 62",2014,9,596472,442790989.2
2,Volume Discount 11 to 14,965,"Touring-3000 Yellow, 62",2014,10,3578832,1605648685.0370402
2,Volume Discount 11 to 14,966,"Touring-1000 Blue, 46",2013,1,339372,459884825.736336
2,Volume Discount 11 to 14,966,"Touring-1000 Blue, 46",2013,4,401076,543500248.5974879
2,Volume Discount 11 to 14,966,"Touring-1000 Blue, 46",2013,7,370224,501692537.16691196
2,Volume Discount 11 to 14,966,"Touring-1000 Blue, 46",2013,8,339372,459884825.736336
2,Volume Discount 11 to 14,966,"Touring-1000 Blue, 46",2013,9,401076,543500248.5974879
2,Volume Discount 11 to 14,966,"Touring-1000 Blue, 46",2014,4,339372,459884825.736336
2,Volume Discount 11 to 14,969,"Touring-1000 Blue, 60",2013,1,579332,785055914.640816
2,Volume Discount 11 to 14,969,"Touring-1000 Blue, 60",2013,3,579332,785055914.640816
2,Volume Discount 11 to 14,969,"Touring-1000 Blue, 60",2013,4,490204,664278081.619152
2,Volume Discount 11 to 14,969,"Touring-1000 Blue, 60",2013,6,1114100,1509722912.7707999
2,Volume Discount 11 to 14,969,"Touring-1000 Blue, 60",2013,7,534768,724666998.129984
2,Volume Discount 11 to 14,969,"Touring-1000 Blue, 60",2013,8,1114100,1509722912.7707999
2,Volume Discount 11 to 14,969,"Touring-1000 Blue, 60",2014,8,490204,664278081.619152
2,Volume Discount 11 to 14,970,"Touring-2000 Blue, 46",2013,1,71988,87454621.8
2,Volume Discount 11 to 14,970,"Touring-2000 Blue, 46",2013,4,143976,174909243.6
2,Volume Discount 11 to 14,970,"Touring-2000 Blue, 46",2013,7,1007832,809165142.7423201
2,Volume Discount 11 to 14,970,"Touring-2000 Blue, 46",2013,8,71988,87454621.8
2,Volume Discount 11 to 14,970,"Touring-2000 Blue, 46",2013,9,143976,174909243.6
2,Volume Discount 11 to 14,970,"Touring-2000 Blue, 46",2013,10,359940,437273109.0
2,Volume Discount 11 to 14,970,"Touring-2000 Blue, 46",2014,1,71988,87454621.8
2,Volume Discount 11 to 14,970,"Touring-2000 Blue, 46",2014,4,215964,262363865.39999998
2,Volume Discount 11 to 14,970,"Touring-2000 Blue, 46",2014,10,143976,174909243.6
2,Volume Discount 11 to 14,972,"Touring-2000 Blue, 54",2013,1,1234080,852157834.8191999
2,Volume Discount 11 to 14,972,"Touring-2000 Blue, 54",2013,7,891280,615447325.1472
2,Volume Discount 11 to 14,972,"Touring-2000 Blue, 54",2013,10,754160,520763121.2784
2,Volume Discount 11 to 14,972,"Touring-2000 Blue, 54",2014,8,377080,260381560.6392
2,Volume Discount 11 to 14,973,"Road-350-W Yellow, 40",2013,4,2495584,2412837212.566144
2,Volume Discount 11 to 14,973,"Road-350-W Yellow, 40",2013,6,1199800,1160017890.6568
2,Volume Discount 11 to 14,973,"Road-350-W Yellow, 40",2013,7,671888,649610018.767808
2,Volume Discount 11 to 14,973,"Road-350-W Yellow, 40",2014,4,527912,510407871.888992
2,Volume Discount 11 to 14,973,"Road-350-W Yellow, 40",2014,6,575904,556808587.515264
2,Volume Discount 11 to 14,974,"Road-350-W Yellow, 42",2013,7,113124,109373115.40478401
2,Volume Discount 11 to 14,974,"Road-350-W Yellow, 42",2014,4,133692,129259136.387472
2,Volume Discount 11 to 14,976,"Road-350-W Yellow, 48",2013,1,2142500,2071460519.0300002
2,Volume Discount 11 to 14,976,"Road-350-W Yellow, 48",2013,2,942700,911442628.3732
2,Volume Discount 11 to 14,976,"Road-350-W Yellow, 48",2013,3,2142500,2071460519.0300002
2,Volume Discount 11 to 14,976,"Road-350-W Yellow, 48",2013,4,3342300,3231478409.6868
2,Volume Discount 11 to 14,976,"Road-350-W Yellow, 48",2013,6,1028400,994301049.1344
2,Volume Discount 11 to 14,976,"Road-350-W Yellow, 48",2013,7,2313900,2237177360.5524
2,Volume Discount 11 to 14,976,"Road-350-W Yellow, 48",2013,10,2142500,2071460519.0300002
2,Volume Discount 11 to 14,976,"Road-350-W Yellow, 48",2014,2,2056800,1988602098.2688003
2,Volume Discount 11 to 14,976,"Road-350-W Yellow, 48",2014,7,1885400,1822885256.7464
2,Volume Discount 11 to 14,979,"Touring-3000 Blue, 50",2013,4,2790392,1177410759.68208
2,Volume Discount 11 to 14,981,"Mountain-400-W Silver, 40",2013,1,2228200,1059951883.4476
2,Volume Discount 11 to 14,981,"Mountain-400-W Silver, 40",2013,4,342800,263781172.0
2,Volume Discount 11 to 14,981,"Mountain-400-W Silver, 40",2013,7,85700,65945293.0
2,Volume Discount 11 to 14,981,"Mountain-400-W Silver, 40",2013,9,85700,65945293.0
2,Volume Discount 11 to 14,981,"Mountain-400-W Silver, 40",2013,10,257100,197835879.00000003
2,Volume Discount 11 to 14,981,"Mountain-400-W Silver, 40",2014,4,171400,131890586.0
2,Volume Discount 11 to 14,981,"Mountain-400-W Silver, 40",2014,6,257100,197835879.00000003
2,Volume Discount 11 to 14,981,"Mountain-400-W Silver, 40",2014,8,85700,65945293.0
2,Volume Discount 11 to 14,981,"Mountain-400-W Silver, 40",2014,9,257100,197835879.00000003
2,Volume Discount 11 to 14,981,"Mountain-400-W Silver, 40",2014,10,171400,131890586.0
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2013,1,191968,147717456.32
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2013,3,1055824,461794311.94758403
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2013,4,479920,369293640.8
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2013,6,191968,147717456.32
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2013,7,95984,73858728.16
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2013,9,287952,221576184.48000002
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2013,10,287952,221576184.48000002
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2014,1,95984,73858728.16
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2014,4,383936,295434912.64
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2014,6,95984,73858728.16
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2014,8,95984,73858728.16
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2014,9,287952,221576184.48000002
2,Volume Discount 11 to 14,983,"Mountain-400-W Silver, 46",2014,10,95984,73858728.16
2,Volume Discount 11 to 14,998,"Road-750 Black, 48",2013,6,370224,113632969.310784
2,Volume Discount 11 to 14,998,"Road-750 Black, 48",2014,6,339372,104163555.201552
2,Volume Discount 11 to 14,998,"Road-750 Black, 48",2014,7,339372,104163555.201552
2,Volume Discount 11 to 14,998,"Road-750 Black, 48",2014,10,339372,104163555.201552
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2013,1,1110672,599751773.28
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2013,3,370224,199917257.76
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2013,4,8144928,3362768209.329408
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2013,5,8144928,2499925324.837248
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2013,6,11106720,3754126233.1203837
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2013,7,2591568,1399420804.3200002
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2013,8,1480896,799669031.04
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2013,9,3702240,1999172577.6
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2013,10,2591568,1399420804.3200002
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2014,1,2591568,1399420804.3200002
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2014,4,6664032,3598510639.68
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2014,6,1110672,599751773.28
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2014,7,4442688,1449879920.1786242
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2014,8,2591568,1399420804.3200002
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2014,9,5183136,2798841608.6400003
2,Volume Discount 11 to 14,999,"Road-750 Black, 52",2014,10,2221344,1199503546.56
3,Volume Discount 15 to 24,707,"Sport-100 Helmet, Red",2012,4,1512576,26589702.07296
3,Volume Discount 15 to 24,707,"Sport-100 Helmet, Red",2013,4,2016768,35452936.097279996
3,Volume Discount 15 to 24,707,"Sport-100 Helmet, Red",2013,7,945360,17283331.494
3,Volume Discount 15 to 24,707,"Sport-100 Helmet, Red",2013,8,1008384,18435553.593599997
3,Volume Discount 15 to 24,707,"Sport-100 Helmet, Red",2013,10,1260480,23044441.992000002
3,Volume Discount 15 to 24,707,"Sport-100 Helmet, Red",2014,4,945360,17283331.494
3,Volume Discount 15 to 24,708,"Sport-100 Helmet, Black",2012,4,1308960,23010319.101600002
3,Volume Discount 15 to 24,708,"Sport-100 Helmet, Black",2013,2,1236240,22601279.646
3,Volume Discount 15 to 24,708,"Sport-100 Helmet, Black",2013,3,1090800,19942305.57
3,Volume Discount 15 to 24,708,"Sport-100 Helmet, Black",2013,4,1163520,20453616.979199998
3,Volume Discount 15 to 24,708,"Sport-100 Helmet, Black",2013,6,4072320,73479690.5688
3,Volume Discount 15 to 24,708,"Sport-100 Helmet, Black",2013,7,1527120,27919227.798
3,Volume Discount 15 to 24,708,"Sport-100 Helmet, Black",2013,10,1163520,20453616.979199998
3,Volume Discount 15 to 24,708,"Sport-100 Helmet, Black",2014,2,1236240,22601279.646
3,Volume Discount 15 to 24,708,"Sport-100 Helmet, Black",2014,6,1163520,21271792.608
3,Volume Discount 15 to 24,709,"Mountain Bike Socks, M",2011,1,546612,2713245.3150000004
3,Volume Discount 15 to 24,709,"Mountain Bike Socks, M",2011,3,279972,1389711.015
3,Volume Discount 15 to 24,709,"Mountain Bike Socks, M",2011,4,199980,992650.725
3,Volume Discount 15 to 24,709,"Mountain Bike Socks, M",2011,5,293304,1455887.73
3,Volume Discount 15 to 24,709,"Mountain Bike Socks, M",2011,6,239976,1191180.8699999999
3,Volume Discount 15 to 24,709,"Mountain Bike Socks, M",2012,1,479952,2382361.7399999998
3,Volume Discount 15 to 24,709,"Mountain Bike Socks, M",2012,4,253308,1257357.585
3,Volume Discount 15 to 24,711,"Sport-100 Helmet, Blue",2012,4,2661552,46787648.83992001
3,Volume Discount 15 to 24,711,"Sport-100 Helmet, Blue",2013,1,1108980,20274677.3295
3,Volume Discount 15 to 24,711,"Sport-100 Helmet, Blue",2013,3,1182912,20794510.595519997
3,Volume Discount 15 to 24,711,"Sport-100 Helmet, Blue",2013,4,3400872,61395853.4976
3,Volume Discount 15 to 24,711,"Sport-100 Helmet, Blue",2013,5,1256844,22977967.6401
